Application order,Age at enrollment,Unemployment rate,Inflation rate,GDP,Units 1st sem credit,Units 1st sem enroll,Units 1st sem approved,Units 1st sem grade,Units 1st sem eval,Units 1st sem without eval,Target,cluster_label
1,18,7.6,2.6,0.32,0,0,0,0.0,0,0,Enrolled,2
1,19,12.7,3.7,-1.7,0,8,7,12.828571428571427,9,0,Graduate,0
1,19,15.5,2.8,-4.06,0,6,6,12.5,6,0,Dropout,0
1,28,12.4,0.5,1.79,0,5,3,10.0,12,0,Graduate,0
1,21,13.9,-0.3,0.79,0,6,6,11.5,6,0,Graduate,0
1,23,12.7,3.7,-1.7,0,8,7,11.328571428571427,11,0,Dropout,0
1,39,15.5,2.8,-4.06,0,6,2,13.0,15,2,Enrolled,1
3,18,7.6,2.6,0.32,0,7,6,13.033333333333331,7,0,Graduate,0
1,59,11.1,0.6,2.02,0,6,6,12.166666666666666,8,0,Graduate,1
1,30,13.9,-0.3,0.79,0,5,4,14.5,6,0,Enrolled,0
1,18,12.7,3.7,-1.7,0,5,5,14.4,7,1,Graduate,0
1,41,9.4,-0.8,-3.12,2,6,4,12.25,10,0,Enrolled,1
1,27,11.1,0.6,2.02,0,7,0,0.0,14,0,Dropout,2
1,18,9.4,-0.8,-3.12,0,6,6,12.666666666666666,6,0,Graduate,0
5,20,10.8,1.4,1.74,0,6,2,12.0,14,0,Dropout,0
1,32,12.7,3.7,-1.7,0,5,0,0.0,6,0,Dropout,2
1,19,9.4,-0.8,-3.12,0,5,3,11.666666666666666,5,0,Dropout,0
1,41,16.2,0.3,-0.92,0,6,0,0.0,0,0,Dropout,1
5,38,10.8,1.4,1.74,0,5,1,10.0,12,0,Dropout,1
1,35,8.9,1.4,3.51,0,7,0,0.0,8,1,Dropout,1
1,27,7.6,2.6,0.32,0,6,4,12.25,11,0,Dropout,0
1,19,7.6,2.6,0.32,0,6,4,12.0,10,1,Graduate,0
1,18,11.1,0.6,2.02,0,6,5,12.6,7,0,Enrolled,0
1,39,7.6,2.6,0.32,0,5,0,0.0,5,0,Dropout,1
1,37,10.8,1.4,1.74,0,5,0,0.0,5,0,Dropout,1
1,37,12.7,3.7,-1.7,0,8,0,0.0,8,1,Dropout,1
1,35,9.4,-0.8,-3.12,11,16,16,12.6875,16,0,Graduate,3
1,49,12.7,3.7,-1.7,9,13,10,10.4,22,0,Graduate,1
1,52,13.9,-0.3,0.79,11,15,14,10.466666666666669,26,0,Graduate,1
2,18,9.4,-0.8,-3.12,0,5,5,14.333333333333334,10,2,Graduate,0
1,30,10.8,1.4,1.74,0,7,6,14.666666666666666,7,1,Graduate,0
2,21,11.1,0.6,2.02,0,7,7,12.835714285714284,7,0,Graduate,0
1,20,9.4,-0.8,-3.12,0,5,0,0.0,5,0,Dropout,2
1,18,7.6,2.6,0.32,0,5,0,0.0,9,0,Enrolled,2
1,19,7.6,2.6,0.32,0,0,0,0.0,0,0,Dropout,2
3,18,9.4,-0.8,-3.12,0,8,8,13.24875,8,0,Graduate,0
1,20,8.9,1.4,3.51,0,7,7,12.857142857142858,10,0,Enrolled,0
1,21,12.4,0.5,1.79,0,6,5,13.6,12,0,Enrolled,0
4,22,11.1,0.6,2.02,0,5,3,14.0,6,0,Graduate,0
1,20,12.4,0.5,1.79,1,6,3,12.0,11,0,Enrolled,0
4,20,13.9,-0.3,0.79,0,6,6,13.166666666666666,9,0,Enrolled,0
6,19,12.7,3.7,-1.7,0,6,6,13.625,8,0,Graduate,0
5,18,13.9,-0.3,0.79,0,7,7,14.85,8,0,Graduate,0
2,21,11.1,0.6,2.02,0,5,4,10.75,9,0,Graduate,0
1,19,8.9,1.4,3.51,0,7,0,0.0,11,4,Enrolled,2
1,37,13.9,-0.3,0.79,0,6,0,0.0,0,0,Dropout,1
1,45,7.6,2.6,0.32,8,12,12,14.0,14,0,Enrolled,1
1,38,16.2,0.3,-0.92,0,6,0,0.0,8,0,Dropout,1
1,55,7.6,2.6,0.32,0,5,0,0.0,5,0,Dropout,1
1,28,13.9,-0.3,0.79,0,6,5,13.0,17,0,Dropout,0
1,46,8.9,1.4,3.51,6,8,8,12.375,12,0,Graduate,1
4,22,16.2,0.3,-0.92,0,0,0,0.0,0,0,Graduate,2
2,46,12.4,0.5,1.79,0,6,5,11.4,10,0,Dropout,1
1,28,7.6,2.6,0.32,0,5,4,11.25,9,0,Enrolled,0
3,18,7.6,2.6,0.32,0,5,3,13.0,7,0,Dropout,0
1,18,10.8,1.4,1.74,0,0,0,0.0,0,0,Enrolled,2
1,21,12.7,3.7,-1.7,0,6,6,13.5,6,0,Graduate,0
2,18,7.6,2.6,0.32,0,6,1,11.0,11,1,Enrolled,0
1,34,13.9,-0.3,0.79,0,5,0,0.0,9,0,Dropout,1
1,21,10.8,1.4,1.74,0,6,5,12.0,9,0,Dropout,0
1,18,15.5,2.8,-4.06,0,6,5,13.0,8,0,Graduate,0
1,20,7.6,2.6,0.32,0,0,0,0.0,0,0,Graduate,2
1,18,9.4,-0.8,-3.12,0,5,4,12.0,8,0,Enrolled,0
2,21,12.4,0.5,1.79,0,5,5,11.166666666666666,10,0,Enrolled,0
1,19,10.8,1.4,1.74,0,6,2,10.5,13,0,Dropout,0
2,22,7.6,2.6,0.32,0,6,6,12.666666666666666,7,0,Graduate,0
1,23,15.5,2.8,-4.06,1,6,1,11.0,6,0,Dropout,0
4,19,9.4,-0.8,-3.12,0,0,0,0.0,0,0,Dropout,2
4,18,10.8,1.4,1.74,0,5,4,11.5,6,0,Enrolled,0
3,19,9.4,-0.8,-3.12,0,0,0,0.0,0,0,Dropout,2
1,19,12.4,0.5,1.79,0,5,2,10.5,10,0,Enrolled,0
1,19,7.6,2.6,0.32,0,5,4,12.5,8,0,Enrolled,0
2,22,16.2,0.3,-0.92,0,7,6,12.833333333333334,9,0,Enrolled,0
1,18,13.9,-0.3,0.79,0,6,6,15.571428571428571,7,0,Graduate,0
1,18,9.4,-0.8,-3.12,0,6,4,12.0,10,0,Dropout,0
1,19,16.2,0.3,-0.92,0,6,4,11.25,6,0,Dropout,0
4,18,11.1,0.6,2.02,0,0,0,0.0,0,0,Graduate,2
6,21,15.5,2.8,-4.06,0,6,6,12.285714285714286,10,0,Enrolled,0
2,18,9.4,-0.8,-3.12,0,6,5,11.0,12,0,Enrolled,0
1,19,12.4,0.5,1.79,0,6,6,12.142857142857142,8,0,Graduate,0
1,27,8.9,1.4,3.51,0,6,2,11.5,11,0,Dropout,0
1,20,8.9,1.4,3.51,7,12,11,12.545454545454543,16,0,Enrolled,3
5,20,12.4,0.5,1.79,0,6,4,13.0,10,0,Graduate,0
6,18,9.4,-0.8,-3.12,0,8,8,12.8875,9,1,Graduate,0
1,18,12.4,0.5,1.79,0,6,6,12.666666666666666,6,0,Enrolled,0
2,18,8.9,1.4,3.51,0,6,6,12.833333333333334,7,0,Graduate,0
1,18,9.4,-0.8,-3.12,0,5,3,10.666666666666666,10,1,Dropout,0
5,18,9.4,-0.8,-3.12,0,5,5,13.0,11,2,Enrolled,0
2,18,16.2,0.3,-0.92,0,7,6,11.983333333333334,11,0,Graduate,0
1,37,9.4,-0.8,-3.12,0,5,0,0.0,9,0,Dropout,1
1,36,10.8,1.4,1.74,0,6,6,11.833333333333334,6,0,Graduate,1
1,26,15.5,2.8,-4.06,0,6,3,12.666666666666666,21,0,Dropout,0
1,19,7.6,2.6,0.32,0,5,4,13.75,9,1,Graduate,0
1,24,15.5,2.8,-4.06,0,6,5,11.4,8,0,Dropout,0
2,19,11.1,0.6,2.02,0,6,6,13.166666666666666,8,0,Dropout,0
1,20,12.7,3.7,-1.7,3,7,6,12.833333333333334,10,0,Graduate,0
1,19,11.1,0.6,2.02,0,6,6,14.125,8,0,Graduate,0
1,21,10.8,1.4,1.74,0,5,3,11.666666666666666,10,0,Graduate,0
1,50,12.7,3.7,-1.7,0,7,6,10.25,18,0,Dropout,1
1,47,12.7,3.7,-1.7,1,7,6,12.514285714285716,16,0,Dropout,1
1,24,16.2,0.3,-0.92,9,13,10,11.5,17,0,Dropout,3
1,48,15.5,2.8,-4.06,0,5,1,10.0,5,0,Dropout,1
1,18,12.4,0.5,1.79,0,6,6,15.714285714285714,7,0,Graduate,0
1,32,9.4,-0.8,-3.12,2,6,4,12.5,9,0,Dropout,1
1,20,7.6,2.6,0.32,0,5,3,12.0,6,0,Dropout,0
1,24,16.2,0.3,-0.92,0,5,0,0.0,11,0,Dropout,2
1,53,9.4,-0.8,-3.12,0,5,4,12.25,9,2,Graduate,1
1,42,13.9,-0.3,0.79,0,4,0,0.0,5,0,Dropout,1
1,52,7.6,2.6,0.32,0,5,5,13.6,5,0,Graduate,1
1,54,12.7,3.7,-1.7,9,13,13,13.307692307692308,14,0,Enrolled,1
1,49,15.5,2.8,-4.06,0,5,5,12.2,6,0,Graduate,1
1,18,16.2,0.3,-0.92,0,6,6,12.285714285714286,7,0,Graduate,0
1,37,10.8,1.4,1.74,1,5,3,12.0,12,2,Graduate,1
1,21,12.4,0.5,1.79,0,7,6,13.342857142857143,9,0,Graduate,0
1,26,9.4,-0.8,-3.12,0,5,0,0.0,5,0,Dropout,2
1,20,16.2,0.3,-0.92,5,12,11,14.272727272727272,12,0,Graduate,3
4,19,12.4,0.5,1.79,0,7,7,12.1375,9,0,Graduate,0
2,18,9.4,-0.8,-3.12,0,6,6,14.166666666666666,7,0,Graduate,0
5,18,12.4,0.5,1.79,0,7,7,13.528571428571428,7,0,Graduate,0
2,20,10.8,1.4,1.74,0,6,5,12.0,8,0,Graduate,0
4,20,10.8,1.4,1.74,0,5,5,11.4,5,0,Dropout,0
2,21,8.9,1.4,3.51,0,0,0,0.0,0,0,Dropout,2
2,22,8.9,1.4,3.51,6,12,12,12.916666666666666,12,0,Graduate,3
1,18,13.9,-0.3,0.79,0,7,7,13.6375,8,0,Graduate,0
5,18,15.5,2.8,-4.06,0,7,7,12.9,10,0,Dropout,0
1,19,10.8,1.4,1.74,0,8,7,14.36,8,0,Graduate,0
1,19,12.7,3.7,-1.7,0,8,7,14.514285714285714,8,0,Enrolled,0
3,18,10.8,1.4,1.74,0,8,7,14.7,8,0,Graduate,0
1,27,11.1,0.6,2.02,0,5,5,15.2,5,0,Enrolled,0
3,20,12.4,0.5,1.79,0,7,7,13.0,7,0,Graduate,0
2,20,12.7,3.7,-1.7,0,6,6,13.5,6,0,Dropout,0
2,20,9.4,-0.8,-3.12,0,5,5,12.333333333333334,11,2,Graduate,0
1,19,16.2,0.3,-0.92,0,5,5,13.4,6,0,Graduate,0
2,20,7.6,2.6,0.32,0,5,4,11.75,7,0,Enrolled,0
3,20,7.6,2.6,0.32,0,0,0,0.0,0,0,Graduate,2
1,20,13.9,-0.3,0.79,0,0,0,0.0,0,0,Enrolled,2
1,27,8.9,1.4,3.51,7,12,11,14.727272727272728,17,0,Graduate,3
2,18,13.9,-0.3,0.79,0,6,6,16.571428571428573,7,0,Graduate,0
1,18,15.5,2.8,-4.06,0,7,7,15.145,10,0,Graduate,0
1,18,13.9,-0.3,0.79,0,7,7,13.44285714285714,7,0,Graduate,0
1,20,9.4,-0.8,-3.12,0,5,5,14.166666666666666,8,2,Graduate,0
1,19,11.1,0.6,2.02,0,6,6,14.0,7,0,Enrolled,0
1,20,10.8,1.4,1.74,0,6,6,11.333333333333334,9,0,Graduate,0
4,18,9.4,-0.8,-3.12,0,8,8,13.76125,8,0,Graduate,0
1,22,12.4,0.5,1.79,2,7,5,11.6,9,0,Dropout,0
1,22,13.9,-0.3,0.79,1,6,4,12.75,7,0,Graduate,0
1,25,13.9,-0.3,0.79,0,5,4,12.5,12,0,Enrolled,0
1,19,15.5,2.8,-4.06,0,6,6,15.307692307692308,13,0,Graduate,0
1,21,16.2,0.3,-0.92,1,6,5,13.285714285714286,12,0,Dropout,0
1,27,16.2,0.3,-0.92,1,7,7,14.757142857142856,7,0,Graduate,0
4,18,7.6,2.6,0.32,0,7,6,12.766666666666666,7,0,Graduate,0
3,18,10.8,1.4,1.74,0,5,5,10.4,5,0,Dropout,0
1,19,11.1,0.6,2.02,0,7,0,0.0,0,0,Dropout,2
1,35,8.9,1.4,3.51,0,5,4,10.5,10,0,Graduate,1
1,23,7.6,2.6,0.32,0,5,4,14.25,6,0,Graduate,0
1,28,16.2,0.3,-0.92,0,7,3,11.916666666666666,11,1,Dropout,0
1,19,7.6,2.6,0.32,0,5,3,10.666666666666666,10,0,Enrolled,0
1,19,7.6,2.6,0.32,0,6,4,12.25,11,0,Enrolled,0
2,20,9.4,-0.8,-3.12,0,5,4,12.0,5,0,Dropout,0
1,21,7.6,2.6,0.32,0,5,3,11.0,7,0,Dropout,0
3,18,10.8,1.4,1.74,0,6,6,14.166666666666666,6,0,Graduate,0
5,22,9.4,-0.8,-3.12,0,6,6,14.666666666666666,6,0,Graduate,0
3,21,10.8,1.4,1.74,0,5,0,0.0,11,0,Graduate,2
1,38,13.9,-0.3,0.79,0,7,3,12.666666666666666,8,0,Dropout,1
1,20,10.8,1.4,1.74,0,0,0,0.0,0,0,Enrolled,2
4,19,7.6,2.6,0.32,0,0,0,0.0,0,0,Dropout,2
1,24,7.6,2.6,0.32,0,5,0,0.0,0,0,Dropout,2
3,19,12.7,3.7,-1.7,0,6,0,0.0,0,0,Dropout,2
1,19,16.2,0.3,-0.92,0,7,7,13.7,7,0,Graduate,0
1,19,16.2,0.3,-0.92,0,5,5,11.8,7,0,Enrolled,0
1,31,10.8,1.4,1.74,0,5,0,0.0,0,0,Dropout,2
1,19,8.9,1.4,3.51,0,6,6,13.333333333333334,6,0,Graduate,0
1,22,7.6,2.6,0.32,0,6,5,11.4,7,0,Graduate,0
1,25,7.6,2.6,0.32,0,5,0,0.0,5,0,Dropout,2
1,18,16.2,0.3,-0.92,0,7,7,16.142857142857142,7,0,Dropout,0
1,30,9.4,-0.8,-3.12,0,8,0,0.0,8,8,Dropout,2
1,18,9.4,-0.8,-3.12,0,8,8,15.63375,8,0,Graduate,0
1,18,12.7,3.7,-1.7,0,6,6,13.666666666666666,6,0,Graduate,0
6,18,7.6,2.6,0.32,0,6,0,0.0,0,0,Dropout,2
1,18,10.8,1.4,1.74,0,6,6,12.5,8,0,Graduate,0
1,25,15.5,2.8,-4.06,0,6,6,12.285714285714286,8,0,Graduate,0
1,18,7.6,2.6,0.32,0,5,2,14.0,10,0,Enrolled,0
5,18,12.7,3.7,-1.7,0,0,0,0.0,0,0,Dropout,2
4,19,12.4,0.5,1.79,0,5,4,10.75,5,0,Enrolled,0
1,25,15.5,2.8,-4.06,0,7,4,12.95,14,1,Dropout,0
3,19,7.6,2.6,0.32,0,7,6,12.45,7,0,Graduate,0
1,31,9.4,-0.8,-3.12,2,6,4,12.25,12,0,Enrolled,1
3,20,9.4,-0.8,-3.12,0,8,8,13.38125,8,0,Graduate,0
1,33,12.4,0.5,1.79,1,7,5,12.16,10,0,Dropout,1
1,24,12.4,0.5,1.79,2,6,4,12.5,11,0,Enrolled,0
4,18,12.7,3.7,-1.7,0,6,6,12.75,8,0,Graduate,0
2,19,9.4,-0.8,-3.12,0,8,8,13.3425,8,0,Graduate,0
4,20,15.5,2.8,-4.06,0,7,7,14.175,10,0,Graduate,0
1,33,12.7,3.7,-1.7,0,8,1,10.0,16,1,Enrolled,1
1,24,7.6,2.6,0.32,0,5,0,0.0,9,0,Dropout,2
1,24,16.2,0.3,-0.92,0,5,0,0.0,7,0,Dropout,2
1,18,10.8,1.4,1.74,0,5,5,12.0,6,0,Graduate,0
2,18,16.2,0.3,-0.92,0,6,6,10.571428571428571,8,0,Graduate,0
1,22,8.9,1.4,3.51,4,12,11,14.153846153846152,19,0,Graduate,3
1,18,10.8,1.4,1.74,0,6,6,11.166666666666666,9,0,Graduate,0
1,21,11.1,0.6,2.02,13,17,17,12.0,20,0,Graduate,3
1,38,9.4,-0.8,-3.12,0,5,3,11.333333333333334,11,0,Dropout,1
1,29,9.4,-0.8,-3.12,9,16,16,12.588235294117649,17,0,Graduate,3
1,20,16.2,0.3,-0.92,0,6,4,12.0,11,0,Enrolled,0
1,18,12.7,3.7,-1.7,0,6,0,0.0,0,0,Dropout,2
1,37,9.4,-0.8,-3.12,7,12,12,12.25,13,0,Graduate,3
3,20,12.4,0.5,1.79,0,5,5,11.6,7,0,Graduate,0
1,20,10.8,1.4,1.74,0,5,4,13.0,7,0,Dropout,0
1,40,16.2,0.3,-0.92,0,5,3,10.666666666666666,11,0,Dropout,1
1,44,12.4,0.5,1.79,5,11,9,12.333333333333334,21,0,Enrolled,1
1,21,10.8,1.4,1.74,0,5,2,11.0,7,0,Dropout,0
1,21,16.2,0.3,-0.92,2,7,6,13.428571428571429,10,0,Graduate,0
6,18,9.4,-0.8,-3.12,0,8,8,13.05375,10,2,Graduate,0
5,18,13.9,-0.3,0.79,0,7,6,12.035714285714286,10,0,Enrolled,0
1,27,11.1,0.6,2.02,0,6,6,14.166666666666666,6,0,Graduate,0
1,38,10.8,1.4,1.74,0,6,0,0.0,6,0,Dropout,1
1,18,13.9,-0.3,0.79,0,6,5,13.6,11,0,Dropout,0
4,19,7.6,2.6,0.32,0,6,5,12.2,7,0,Enrolled,0
1,18,15.5,2.8,-4.06,0,6,6,13.714285714285714,8,0,Dropout,0
1,19,16.2,0.3,-0.92,0,6,3,11.666666666666666,10,0,Dropout,0
1,44,12.7,3.7,-1.7,0,6,1,14.0,9,0,Dropout,1
1,26,15.5,2.8,-4.06,2,6,4,12.5,20,0,Dropout,3
1,24,15.5,2.8,-4.06,0,6,5,11.833333333333334,11,0,Dropout,0
1,27,15.5,2.8,-4.06,0,6,0,0.0,6,0,Dropout,2
1,27,13.9,-0.3,0.79,0,6,0,0.0,0,0,Dropout,2
1,25,12.7,3.7,-1.7,11,17,13,11.538461538461538,18,0,Dropout,3
1,21,12.7,3.7,-1.7,4,9,7,11.285714285714286,14,2,Enrolled,0
1,19,13.9,-0.3,0.79,0,0,0,0.0,0,0,Graduate,2
2,20,15.5,2.8,-4.06,0,6,5,11.8,7,0,Enrolled,0
1,20,12.7,3.7,-1.7,0,5,0,0.0,16,0,Enrolled,2
5,20,8.9,1.4,3.51,0,5,0,0.0,5,0,Dropout,2
1,18,8.9,1.4,3.51,0,5,5,14.2,5,0,Enrolled,0
1,19,8.9,1.4,3.51,5,12,10,12.7,12,0,Enrolled,0
1,22,15.5,2.8,-4.06,1,6,3,12.666666666666666,10,0,Dropout,0
4,19,16.2,0.3,-0.92,0,6,6,14.428571428571429,7,0,Graduate,0
4,18,11.1,0.6,2.02,0,7,7,13.117142857142856,7,0,Graduate,0
2,20,8.9,1.4,3.51,0,6,6,12.666666666666666,7,0,Graduate,0
1,18,12.7,3.7,-1.7,0,0,0,0.0,0,0,Dropout,2
1,36,10.8,1.4,1.74,0,6,6,15.285714285714286,7,0,Graduate,1
1,19,12.4,0.5,1.79,0,5,3,10.5,12,0,Graduate,0
1,21,8.9,1.4,3.51,6,11,11,12.636363636363637,11,0,Graduate,3
1,26,15.5,2.8,-4.06,0,5,0,0.0,6,0,Dropout,2
1,29,15.5,2.8,-4.06,3,9,3,14.333333333333334,9,0,Dropout,0
1,26,11.1,0.6,2.02,2,8,8,15.125,14,0,Enrolled,0
1,27,12.4,0.5,1.79,0,7,0,0.0,0,0,Dropout,2
1,32,8.9,1.4,3.51,2,7,3,12.0,16,0,Enrolled,1
3,23,7.6,2.6,0.32,0,6,4,14.25,10,1,Enrolled,0
1,24,16.2,0.3,-0.92,0,5,2,10.5,12,0,Enrolled,0
2,19,16.2,0.3,-0.92,0,6,6,13.5,7,0,Graduate,0
1,25,15.5,2.8,-4.06,0,6,5,11.666666666666666,14,0,Enrolled,0
6,19,9.4,-0.8,-3.12,0,6,5,10.8,13,0,Enrolled,0
3,20,10.8,1.4,1.74,0,4,0,0.0,4,0,Dropout,2
1,33,12.7,3.7,-1.7,3,9,9,12.8,11,0,Graduate,1
1,35,9.4,-0.8,-3.12,0,5,5,10.8,6,0,Dropout,1
1,23,11.1,0.6,2.02,0,5,4,11.4,8,0,Graduate,0
1,19,11.1,0.6,2.02,0,7,7,13.725714285714286,7,0,Graduate,0
1,21,10.8,1.4,1.74,0,6,5,12.8,6,0,Enrolled,0
5,21,11.1,0.6,2.02,0,6,6,13.5,6,0,Graduate,0
1,27,10.8,1.4,1.74,0,8,7,15.57,8,0,Dropout,0
3,19,8.9,1.4,3.51,0,5,4,11.0,10,0,Enrolled,0
2,28,16.2,0.3,-0.92,0,7,7,14.114285714285714,7,0,Dropout,0
1,25,9.4,-0.8,-3.12,0,5,3,11.0,12,1,Enrolled,0
1,42,15.5,2.8,-4.06,0,6,0,0.0,0,0,Dropout,1
1,27,7.6,2.6,0.32,0,5,4,13.5,6,0,Graduate,0
1,23,7.6,2.6,0.32,0,6,4,11.25,9,1,Dropout,0
3,18,8.9,1.4,3.51,0,6,6,12.142857142857142,7,0,Graduate,0
1,26,10.8,1.4,1.74,0,8,7,13.075714285714286,8,0,Graduate,0
4,18,8.9,1.4,3.51,0,5,0,0.0,0,0,Dropout,2
1,29,12.7,3.7,-1.7,1,5,3,11.0,9,0,Dropout,0
1,22,16.2,0.3,-0.92,0,6,0,0.0,16,0,Dropout,2
1,21,13.9,-0.3,0.79,0,7,4,13.125,12,0,Enrolled,0
3,19,10.8,1.4,1.74,0,8,7,13.512857142857142,8,0,Graduate,0
1,18,10.8,1.4,1.74,0,6,6,12.833333333333334,7,0,Graduate,0
3,18,9.4,-0.8,-3.12,0,5,3,15.0,8,2,Dropout,0
1,40,11.1,0.6,2.02,0,6,5,12.8,12,0,Dropout,1
3,20,10.8,1.4,1.74,0,6,3,12.333333333333334,14,0,Dropout,0
3,18,10.8,1.4,1.74,0,8,5,12.288,15,1,Dropout,0
2,31,7.6,2.6,0.32,8,12,12,12.333333333333334,21,0,Graduate,3
2,18,12.4,0.5,1.79,0,5,4,11.5,9,0,Graduate,0
2,22,10.8,1.4,1.74,4,6,6,11.833333333333334,6,0,Dropout,0
1,38,8.9,1.4,3.51,0,5,0,0.0,5,0,Dropout,1
1,33,12.7,3.7,-1.7,0,5,0,0.0,5,0,Dropout,2
3,19,11.1,0.6,2.02,0,5,5,11.8,10,0,Enrolled,0
1,18,15.5,2.8,-4.06,0,6,0,0.0,0,0,Dropout,2
5,18,8.9,1.4,3.51,0,5,5,12.2,6,0,Enrolled,0
1,27,11.1,0.6,2.02,2,6,6,12.333333333333334,6,0,Graduate,0
1,26,7.6,2.6,0.32,0,6,6,12.428571428571429,7,0,Graduate,0
6,19,12.4,0.5,1.79,0,7,7,12.765714285714289,7,0,Graduate,0
1,44,11.1,0.6,2.02,0,7,5,12.1,11,0,Dropout,1
2,19,13.9,-0.3,0.79,0,5,5,12.0,10,0,Graduate,0
1,20,9.4,-0.8,-3.12,0,6,0,0.0,6,0,Dropout,2
1,24,16.2,0.3,-0.92,0,6,6,14.88888888888889,10,0,Enrolled,0
1,31,9.4,-0.8,-3.12,7,14,13,11.357142857142858,19,0,Graduate,3
1,25,9.4,-0.8,-3.12,0,6,6,13.5,6,0,Graduate,0
4,19,8.9,1.4,3.51,0,6,0,0.0,6,0,Dropout,2
3,18,11.1,0.6,2.02,0,7,7,13.884285714285712,7,0,Dropout,0
1,19,13.9,-0.3,0.79,0,6,5,13.0,12,0,Enrolled,0
3,19,12.4,0.5,1.79,0,7,4,12.65,11,0,Enrolled,0
1,19,12.7,3.7,-1.7,0,5,1,11.0,10,0,Enrolled,0
1,24,16.2,0.3,-0.92,0,6,2,11.666666666666666,12,0,Dropout,0
1,20,12.4,0.5,1.79,0,6,6,14.5,6,0,Graduate,0
1,18,12.7,3.7,-1.7,0,6,6,14.714285714285714,7,0,Graduate,0
1,18,12.4,0.5,1.79,0,6,6,13.285714285714286,7,0,Graduate,0
1,21,9.4,-0.8,-3.12,0,5,3,11.333333333333334,13,2,Enrolled,0
1,28,13.9,-0.3,0.79,0,7,0,0.0,7,7,Dropout,2
1,18,13.9,-0.3,0.79,0,5,4,11.571428571428571,11,0,Enrolled,0
1,18,12.7,3.7,-1.7,0,6,5,13.0,10,0,Dropout,0
1,18,11.1,0.6,2.02,0,6,6,11.5,9,0,Graduate,0
2,18,16.2,0.3,-0.92,0,5,5,11.8,8,0,Graduate,0
1,19,10.8,1.4,1.74,0,5,3,10.666666666666666,7,0,Dropout,0
1,19,15.5,2.8,-4.06,0,7,6,13.8875,11,0,Graduate,0
1,20,8.9,1.4,3.51,0,6,5,11.4,7,0,Graduate,0
1,34,9.4,-0.8,-3.12,9,11,9,12.333333333333334,17,0,Graduate,3
1,39,7.6,2.6,0.32,0,7,5,12.16,8,0,Enrolled,1
3,19,9.4,-0.8,-3.12,0,8,8,13.427499999999998,8,0,Graduate,0
1,24,15.5,2.8,-4.06,0,6,6,15.166666666666666,6,0,Graduate,0
1,18,9.4,-0.8,-3.12,0,6,0,0.0,12,1,Dropout,2
1,19,10.8,1.4,1.74,0,5,2,10.5,11,2,Dropout,0
1,18,9.4,-0.8,-3.12,0,5,5,11.8,5,0,Graduate,0
2,20,16.2,0.3,-0.92,0,5,5,13.2,6,0,Enrolled,0
6,19,12.4,0.5,1.79,2,7,7,13.075,8,0,Graduate,0
1,19,11.1,0.6,2.02,0,6,4,11.6,8,0,Dropout,0
1,19,13.9,-0.3,0.79,0,6,6,13.666666666666666,10,0,Dropout,0
1,41,9.4,-0.8,-3.12,0,5,4,10.75,9,0,Dropout,1
2,19,12.4,0.5,1.79,0,7,6,13.492857142857144,10,0,Graduate,0
3,19,12.7,3.7,-1.7,0,6,3,12.5,14,0,Enrolled,0
1,23,12.7,3.7,-1.7,0,7,0,0.0,0,0,Dropout,2
1,18,12.4,0.5,1.79,0,5,5,13.285714285714286,12,0,Dropout,0
1,19,16.2,0.3,-0.92,0,5,5,12.6,6,0,Graduate,0
1,20,12.4,0.5,1.79,0,6,6,14.0,7,0,Graduate,0
1,35,7.6,2.6,0.32,0,5,2,11.5,7,0,Dropout,1
2,34,10.8,1.4,1.74,0,6,0,0.0,6,0,Dropout,2
1,19,10.8,1.4,1.74,0,6,6,11.833333333333334,6,0,Graduate,0
1,22,13.9,-0.3,0.79,0,6,5,11.5,10,0,Graduate,0
3,20,11.1,0.6,2.02,0,6,6,14.166666666666666,6,0,Graduate,0
1,27,12.7,3.7,-1.7,2,2,2,12.5,2,0,Enrolled,0
1,30,7.6,2.6,0.32,0,5,0,0.0,5,0,Dropout,2
1,34,10.8,1.4,1.74,0,5,0,0.0,7,0,Enrolled,2
1,20,10.8,1.4,1.74,0,6,2,10.5,14,0,Dropout,0
1,18,7.6,2.6,0.32,0,6,6,11.833333333333334,6,0,Graduate,0
1,26,7.6,2.6,0.32,0,5,0,0.0,9,0,Dropout,2
1,26,15.5,2.8,-4.06,0,5,5,12.4,5,0,Graduate,0
2,26,10.8,1.4,1.74,0,5,2,10.5,5,0,Dropout,0
1,31,12.4,0.5,1.79,0,5,0,0.0,9,0,Dropout,2
3,20,8.9,1.4,3.51,6,12,12,14.583333333333334,12,0,Graduate,3
1,19,7.6,2.6,0.32,0,6,6,11.666666666666666,6,0,Graduate,0
1,23,7.6,2.6,0.32,0,5,0,0.0,5,0,Dropout,2
6,20,11.1,0.6,2.02,0,7,1,13.0,14,0,Dropout,0
1,20,11.1,0.6,2.02,0,7,7,15.66,7,0,Graduate,0
1,29,7.6,2.6,0.32,0,6,0,0.0,10,1,Dropout,2
4,20,9.4,-0.8,-3.12,0,6,6,12.166666666666666,6,0,Graduate,0
1,24,7.6,2.6,0.32,0,7,6,13.3,7,0,Graduate,0
1,37,11.1,0.6,2.02,0,7,0,0.0,15,0,Dropout,1
5,18,7.6,2.6,0.32,0,7,0,0.0,0,0,Dropout,2
2,18,13.9,-0.3,0.79,0,0,0,0.0,0,0,Dropout,2
